name,is_fake,n_frame,set_name
affyecftqy,0,301,train
affymoposl,1,300,train
affyuivhqt,0,300,val
afgeaslihg,1,300,train
afghvrnxni,1,300,train
afgmszwvvg,1,301,train
afgplxczaq,0,300,train
afgvjnqstv,0,300,train
afgynkcgrs,1,300,train
afhbouinds,1,300,train
afhoaqaddf,1,300,val
afhxxvslsv,1,300,train
aficsrypiz,1,239,train
afigzzlags,1,300,train
afilktvfxg,1,301,train
afilyikdgg,1,300,train
afixxjdxef,1,300,train
afjcibuemx,1,300,val
afjhezcxar,1,300,val
afjhgapojs,1,300,train
afjiqyggtd,1,300,train
afjmjzmdkp,0,300,train
afkddezfkx,1,300,train
afkdviidui,1,300,train
afkfjviffj,1,300,train
afkfweamui,1,300,test
afkufwvefm,1,300,train
afkwttdfff,1,300,train
afkyiunrcp,1,300,val
aflonsoyfh,1,300,train
aflspexpuy,1,300,train
aflyrowbiw,0,300,train
aflyunuroo,1,300,train
aflzwnkfqp,1,300,train
afmhdngiib,0,301,train
afmopoanwn,1,300,val
afmxcjlzbq,1,299,train
afmxymkjmu,1,300,train
afmxyqnnle,1,300,train
afnbrsikom,0,300,train
afncpysbqu,1,99,train
afndtsydmt,1,300,train
afnfgunwvj,1,300,train
afngwmjuuy,1,240,train
afnhmtuuva,1,300,train
afnkxiexxj,1,300,train
afnwtbqjoe,0,300,val
afnxnrrqsj,1,300,val
afnzlmwxjr,1,300,train
afodzmqylg,1,300,val
afoebgprva,1,300,train
afolgdwiix,1,300,val
afoovlsmtx,0,300,train
afoqnvmfza,1,300,train
afouwfpdkd,1,300,train
afovojcvgh,1,300,train
afpjojmsxq,1,300,train
afpkqtshaf,1,300,train
afplylzzji,1,300,train
afposymfjh,1,300,val
afpqokzmev,1,300,train
afqatecrhd,1,299,val
afqaubpglg,1,300,train
afqbbzjetx,1,300,train
afqfrfdowg,1,299,test
afqhjqevie,0,300,val
afqobtsxpk,1,300,train
afqpwplnfm,1,300,train
afqtpkzppe,1,300,val
afrarzddbh,1,300,val
afrdmyapxj,1,300,train
afrdnpridi,1,301,val
afrgmowivl,1,300,train
afrhfiziqx,1,301,train
afrwahmczi,1,300,train
afrwgxjdqz,1,300,val
afscljojpo,1,301,train
afslhsyvcg,1,300,train
afsljlgvcm,1,300,val
afsokxukic,1,300,train
afsrjsoyyn,1,300,train
afstvgkgcn,1,300,val
afsudznjfa,1,300,train
aftbvueeid,1,300,train
aftigtgxdj,1,301,train
aftqqmiysd,0,300,train
afttgbsiqt,1,300,train
afttsjskam,1,298,train
afuafjgwcz,1,300,val
afuahfjtdh,0,300,val
afugtpbwml,0,300,train
afuooedkej,1,300,train
afuskeckyt,0,301,train
afuumscrle,0,301,val
afuvfbnutt,1,300,train
afuwpzydbg,1,300,train
afvahljafh,1,300,train
afvbadakux,1,300,train
afvbnsjcyu,1,301,train
afvdmlwwyr,1,300,test
afvefokzbu,1,241,train
afvldbcclm,1,239,val
afvlrevses,1,300,train
afvufvldvx,1,299,val
afvwwfbjhn,1,300,train
afvzgjwiue,1,300,train
afwadscyfu,1,300,val
afwakzqdin,1,300,train
afwapwjzha,0,300,train
afwdweiwla,1,300,train
afwnbrjjpz,1,300,train
afwrywjodm,1,300,val
afwxvdwyuc,1,300,train
afwxwlxfbc,1,298,train
afwzbrfqbs,1,300,train
afwzhwbutk,0,300,train
afxafafvae,1,296,val
afxatgswor,0,300,train
afxjvtvfkb,1,300,val
afxksdrgnc,0,300,train
afxtastwkm,0,300,train
afxuuxmywr,1,300,train
afyatncsun,1,300,train
afygfggngz,1,299,val
afynesbqqg,1,301,train
afyywbpmoh,1,300,train
afzahsqjgi,1,300,train
afzalzwwsr,1,300,train
afzcqkgcgl,1,301,train
afzglsuwio,0,300,train
afztrudtkd,1,300,train
afzumybalb,1,300,train
afzxoznquw,1,301,train
agaecoeisr,1,300,train
agapxbbgnu,1,300,train
agaqxbgman,0,300,val
agatrlvpov,1,300,val
agaxevrqio,0,301,train
agayctninz,1,300,train
agazcxsnes,0,300,train
agbavyxjhd,0,300,train
agbcymftvq,1,300,train
agbfymrrhv,1,300,train
agbgwqacac,0,300,train
agbkftuluk,1,300,val
agblhurdrh,1,300,train
agbpetxkrk,1,300,val
agcdaizeff,1,300,train
agcmwyvauk,0,300,train
agcoyyzeju,0,300,train
agcxmqfjos,1,300,val
agcymsmqhj,1,300,train
agdevdgwsm,0,300,train
agdgtimgdl,1,300,train
agdivudslh,1,300,val
agdizmxpmy,1,300,train
agdkmztvby,1,300,train
agdmjlttjy,1,300,train
agdqtpimwr,1,300,train
agdqwwrorz,1,241,train
agdtcltibk,1,301,val
agdvzcriwo,1,300,train
agdxsawgeu,0,300,train
agefbqufao,1,300,train
agelbmkcdx,1,301,train
ageronljbq,1,300,train
agetriarxi,1,300,train
agfivzlsgp,1,300,train
agftvgduvu,1,300,train
agfwadzxld,1,300,train
agfyfocump,1,300,train
agfzapmdwv,1,300,train
aggbmxhrgs,0,300,train
aggepsqvqg,0,301,val
aggganpwec,1,300,val
aggiycwmvz,1,300,train
aggpkjygfy,1,300,train
aggutjkaoz,0,300,val
aggwnlepuy,1,301,train
aghcwdjoye,1,300,train
aghejhqnru,1,300,train
aghgphfvfe,1,300,train
aghjtpfofw,1,300,train
aghlanmigg,1,300,train
aghqistaok,1,300,train
aghsirqfno,1,300,train
aghvhjzesz,1,300,train
aghvylrrfp,1,300,train
agiddwueyy,0,301,train
agigxglzjk,1,300,train
agikkrfetn,1,300,train
agilfnldve,1,241,train
agiwssahrz,1,300,train
agjaeoqtez,1,300,val
agjbagvosr,1,300,train
agjbahosfa,1,300,train
agjfrevfeu,1,300,val
agjhckhukv,1,300,val
agjtsqujbq,0,300,train
agjtuglktq,1,300,train
agjxddzjbn,1,300,train
agjxpidzyu,1,299,val
agjxxuumuk,1,300,train
agkkktssvy,1,300,train
agkkrpggrh,1,301,train
agklhwhjog,1,300,val
agkmxixxts,0,300,train
agkpbfcpiv,1,300,train
agktbbxwla,1,300,train
agkuzeyvkl,1,241,train
agkvcuntqw,1,300,train
agkxvmtyfj,0,301,train
agkziowtjo,1,300,train
aglalfjfer,1,300,train
agldheqnhf,1,300,val
aglogtnjvs,0,300,train
aglqdsqmim,1,300,train
aglwqifqwf,1,301,train
agmnmsiywb,1,300,train
agmsqaprtg,1,300,val
agmurwijnw,0,300,train
agnhfoufjd,1,300,train
agnhllzynr,0,300,val
agnhouokqg,1,300,train
agnsnklhny,1,300,train
agnvcwmsli,0,300,val
agofgfcuuv,1,301,train
agomxvsluh,1,300,train
agorzaxkul,1,300,val
agotmizucf,1,300,train
agougdutjy,0,300,train
agoxwwvpiv,1,301,train
agpaqovbup,1,300,val
agplffthuy,1,299,test
agplobkyci,0,300,train
agpvkgrgyj,1,300,train
agpzzhhprs,1,300,train
agqickzelv,1,300,val
agqncsarzb,0,300,val
agqphdxmwt,1,300,train
agqqdoeswy,1,300,train
agqzyglsup,1,300,test
agraudgvee,1,300,train
agrdrmjtrq,0,300,train
agrfxefnih,1,300,train
agrkmxywnc,1,298,train
agrmhtjdlk,0,300,train
agrqzohqhx,1,300,train
agrvzckdbj,1,298,train
agrzahazcy,0,300,val
agrzhzapku,1,300,train
agsbrbnbfh,1,300,val
agscxjuzvp,1,300,train
agsjaljtfp,1,300,train
agsjjtssht,1,300,train
agsnfupaiw,1,300,train
agsotutjdj,1,300,train
agsrndgxzi,1,300,train
agsrndrnjg,1,300,train
agstrotlwr,1,301,train
agsvesfhlc,1,300,train
agswjtuhss,1,300,val
agswocdgzj,1,300,train
agtfkordde,1,300,train
agtgnkxfhg,1,269,train
agtgoythda,1,300,train
agtioqicwp,1,99,train
agtjsmsgxj,1,300,train
agtozfbnvo,1,300,val
agtqrhfvty,1,300,train
agttormoky,1,297,train
agtumquthr,1,300,train
agtvzogidd,1,300,train
agtwxptvyu,1,298,train
agtxxhgqyw,1,300,train
agtyuglxan,1,300,val
agultmegkn,1,298,val
aguruxyozv,1,300,train
aguvisboqr,1,300,train
aguwbmeuzu,0,300,train
aguxjvffln,0,300,val
aguxpzvexp,1,300,val
agvfchxufj,0,301,train
agvggvwpgw,1,300,val
agvgmjuzru,1,300,train
agvncgirex,1,300,train
agvqqmsyvo,1,300,train
agvtpygfdc,0,300,val
agvtumzugg,0,270,train
agwbnwpmdr,1,300,train
agwbtwcwwq,1,300,train
agwcegyvuy,1,300,train
agwgyxvxjp,1,300,train
agwjizbwzg,1,300,val
agwonnvtov,1,300,val
agwrmbdcom,1,300,train
agwswijsqz,1,300,train
agwtdbsape,1,300,train
agwtvukqyx,1,300,train
agxplbynwg,1,300,train
agxptfaavu,1,300,train
agxqtmywcf,0,300,train
agxuqnnjsb,1,300,train
agyawnxlmv,1,300,train
agycsxhdjp,1,300,train
agygngjgse,0,300,val
agykjehfsf,1,300,val
agyozdhdga,0,300,train
agyrefuzye,1,300,val
agyvsqfpcd,1,300,train
agzfylehqn,1,300,train
agziimvuqi,1,300,test
agzkdngoop,1,300,train
agzpasxmwv,1,300,train
ahaewflcaf,1,300,train
ahalqtfixi,1,300,train
ahanoygyei,0,300,train
ahaopbalyf,1,300,train
ahauixjqjp,1,300,val
ahayccwqkh,0,298,train
ahbdzvywry,1,300,val
ahbfnhuner,1,300,train
ahbgvauzmm,1,300,val
ahbjzjoucp,1,300,train
ahbnjrtnwc,1,300,val
ahbrmguujk,1,300,train
ahbroumuqx,1,301,train
ahbweevwpv,1,300,train
ahcbiribgn,1,300,test
ahccavvrcc,1,300,val
ahccdihrje,1,300,train
ahclqgbbty,1,300,train
ahcptgydid,1,300,train
ahcuvkqvsh,1,300,train
ahcxtenjgp,1,300,train
ahczosvxjq,1,300,train
ahdbuwqxit,1,300,train
ahdegpidyf,0,300,train
ahdhhhiila,1,300,train
ahdhrrzejm,1,300,train
ahdizndylm,1,300,val
ahdjlkjoiy,1,300,train
ahdlptchip,1,300,train
ahdvqprptb,1,300,val
ahencqpiin,1,300,train
aheocfkxjx,1,299,test
aheoeiyzds,1,300,train
ahepenxrrd,1,300,train
ahesnzswur,0,300,train
ahfazfbntc,1,300,train
ahfmgtflry,1,298,train
ahfndeqsed,1,300,val
ahfpbtfydo,1,300,train
ahfpwhmsok,1,300,train
ahfqcbiwuy,1,300,train
ahfqnhrmbd,1,300,val
ahftrfxija,1,300,train
ahfvehrmse,0,300,train
ahfvmgltlg,1,300,train
ahhciegkde,1,300,val
ahhdprhoww,1,300,test
ahhelrolkm,1,300,train
ahhgiituzu,1,300,train
ahhjoedhbf,1,300,train
ahhvwmilvv,1,300,train
ahhwcjandn,1,301,train
ahibdgjstv,1,300,train
ahidherfqr,1,300,val
ahihejgaoi,1,300,train
ahiinegyte,1,298,train
ahinnadnzp,1,300,val
ahjankljtz,1,300,train
ahjeixrwwo,1,300,val
ahjgsdsldx,1,300,train
ahjnugetia,1,300,train
ahjnxtiamx,1,300,test
ahjthipwks,1,300,train
ahkbgzabfg,1,300,train
ahkcchuwqq,1,300,train
ahkibiituu,0,300,train
ahkmridxqn,1,300,test
ahksrawlnz,1,600,train
ahleretiea,1,300,val
ahlilvgbjd,1,300,val
ahlkrjkpvd,1,300,train
ahlvxupazj,1,300,train
ahlzkwgzan,1,301,train
ahmcwvbeus,0,300,train
ahmsvvakhn,1,240,val
ahmtarbkeg,0,300,train
ahmtzpethi,1,300,test
ahnbazrjlj,1,300,train
ahngpfavrr,0,299,val
ahnhwpxegb,1,300,train
ahnohhcpqg,1,300,val
ahnsqjtrce,1,300,train
ahofrimoni,1,300,train
ahohjltigz,1,300,train
aholwinrku,1,298,train
ahoofqneve,1,241,train
ahoqopgaey,1,300,train
ahorlqgstq,0,300,train
ahosxsezvx,1,301,val
ahovbbmyls,0,300,train
ahovtectej,1,301,train
ahoyonpatk,1,300,train
ahoyxuiikx,0,300,train
ahpaydsovz,1,300,train
ahpnrwwibe,0,301,train
ahpomwuuqc,1,300,train
ahptnosmvj,1,301,train
ahpvzeetyy,1,300,train
ahqaspvikq,1,300,val
ahqausishe,1,300,train
ahqbzhlgfd,1,300,train
ahqgxlxnwq,1,300,train
ahqmrttyeq,0,300,val
ahqoyfwmbj,1,300,train
ahqqqilsxt,0,300,train
ahqwgdsqjn,0,300,val
ahqwhhmpbn,1,301,train
ahrfivqfhq,1,301,train
ahrigbsxpt,1,300,train
ahrqzxkppw,0,300,train
ahrroblasu,1,300,train
ahrwawtzzg,1,301,train
ahsabqozjt,1,298,train
ahsczfpqqw,1,300,val
ahsdvvcjjo,1,300,train
ahsnuvkzcp,1,300,val
ahsogiihuz,0,301,train
ahsqadzghy,1,300,train
ahssjssyen,1,241,train
ahsuwsrgrw,0,300,train
ahtaeeesuo,0,300,train
ahthfectji,1,241,train
ahtkuwkjvc,1,300,train
ahtoprtppg,1,300,train
ahtqfxuxya,1,300,train
ahtrvxiaky,1,300,train
ahtuimxddu,1,300,train
ahuaopqhtl,1,249,train
ahuhnviqom,1,300,train
ahujkugdci,1,300,val
ahukuoipxb,1,300,train
ahumqtvbug,0,300,val
ahunqpenmk,1,300,val
ahuynjystq,1,300,train
ahvaayggcf,0,300,train
ahvatznenl,1,301,train
ahvnjazgls,1,300,train
ahvqekzvzf,0,300,train
ahvroxnbbr,1,300,train
ahvyeeaweq,1,296,train
ahvztuxoyw,1,300,train
ahwduszjzf,1,241,train
ahwhvnfqhj,1,241,train
ahwnelkxdg,1,300,train
ahwoqcizcp,1,300,train
ahwyeumiuv,1,300,train
ahxeohagtn,1,300,train
ahxhzvzgrb,1,300,train
ahxiodzlfq,1,298,train
ahxjlznfwx,1,301,train
ahxmhugdvi,1,300,train
ahxmjmqsgx,1,300,val
ahxnjolsip,1,300,train
ahxspfdyny,1,300,val
ahxwvdyowy,1,300,train
ahyakuhocp,1,300,train
ahycbdxsmi,0,300,val
ahyhvmgxfn,0,300,train
ahyopyzjnc,1,300,train
ahypssdaef,1,300,train
ahytipibgx,1,298,train
ahzeyrmulw,1,300,train
ahzfqirfkx,0,300,train
ahzidpmemk,1,300,val
ahzphhzvkj,0,300,train
ahzsimvscu,1,300,train
ahztdracba,0,300,val
ahzuhugjto,0,300,train
aiakxmxgdl,1,300,val
aiaplmnzaz,1,300,train
aiaqzkpvlf,1,240,train
aiauzuibuq,1,300,train
aiaxrvlchq,1,300,train
aiaxyavqce,1,136,train
aibcynuhkv,1,300,val
aibfastlwt,0,300,train
aibiqkczez,1,300,train
aibiskwzkj,1,300,train
aibnhrfwae,1,300,train
aibolzviqm,1,300,train
aibqozcqvy,1,300,train
aibtlxfhqi,1,300,val
aibwsfyvov,1,297,train
aibxtmpppt,1,300,train
aibyxmwvfw,1,300,train
aicblqhpby,1,301,train
aicezwkwgl,1,300,train
aiclznskrl,0,300,val
aicovlahym,1,241,train
aicvhawriu,1,300,train
aidjfsfgjc,1,300,train
aidnmtgwlv,1,300,train
aidocisbby,0,300,train
aidosztwoi,1,300,train
aidtdqafdq,1,300,train
aiedovfeob,1,300,val
aiegstqzno,1,300,train
aiehtsizbs,0,300,train
aieprwfqzp,1,300,train
aieqhlrbev,0,300,train
aieztoondm,1,300,val
aifkdzbaoh,1,300,train
aifsxulphe,1,300,train
aifuqnayux,0,301,train
aigfuneurk,0,301,train
aigiiemnfz,1,300,val
aigncbayvh,1,300,train
aigpvcechi,0,300,val
aigrhrowsj,1,301,train
aigufxcoyu,1,300,train
aigvwkmsmp,1,300,train
aihfeivawc,1,269,train
aihgwxorxq,1,300,train
aihnytdica,1,300,train
aihvsjluzl,1,300,train
aiibawuqtp,1,300,train
aiidydwsim,1,236,train
aiihfyykkb,1,300,train
aiintrmpaq,1,300,val
aiiqqfaihm,1,300,train
aiismkiywk,1,300,train
aijdqpqexk,1,300,train
aijegkeygj,1,300,val
aijlttdlrj,1,300,val
aijmlfesyw,0,300,train
aijxucsclo,1,300,train
aikcsvtwxj,0,300,train
aikmehbtbm,0,300,val
aiknwokflv,0,300,train
aildcyhkso,1,300,train
ailhqhhqtl,1,300,train
ailmasxkxb,0,300,val
ailwalkorh,1,300,train
ailyhemgyh,1,301,train
aimkjacvip,1,300,val
aimsrnwtvo,1,300,train
aimusoodfa,1,300,train
aimvdfybka,1,300,train
aimzesksew,1,300,test
ainvaeqxez,1,300,val
ainwxnaqlo,1,300,train
aiodnwhjvu,1,301,val
aiohyupybq,1,300,val
aioixdvbzg,1,300,train
aiojrozfyt,1,299,train
aiolqtfgui,1,301,train
aiovfueakc,0,300,train
aiovoszqsn,0,300,train
aiovtwpvfy,1,300,train
aioxedgymv,1,297,train
aipchbpyjo,1,299,train
aipfdnwpoo,1,300,train
aiphtedvul,1,300,train
aipkhjqodg,1,300,val
aipmicjriy,0,300,val
aipyyuyypd,0,300,val
aiqilfmklp,1,300,train
aiqjrdcrzi,1,300,train
airioqpngh,1,300,train
airjvvwwbc,1,300,train
airktntzqp,1,300,train
airnsbszvn,1,300,train
airohvpnga,1,300,train
aisdsiyxvh,1,300,train
aiseiufjsz,1,300,val
aisjmesfqi,1,300,train
aismvzujjr,1,301,val
aisncatiyp,1,300,train
aisumjkudv,1,300,train
aitakbuqnz,1,300,train
aitdmcambv,1,300,train
aitfcfdpjs,0,300,train
aithjjsyax,1,300,train
aitisdvlut,1,301,train
aitoprvlda,1,300,val
aitoysnomk,0,300,train
aitvdkyvtd,1,300,train
aiucrzbces,1,300,train
aiugvovqhw,1,297,train
aiuimrebtg,1,300,test
aiuoeqfcka,1,300,train
aiupnpzgkp,0,300,train
aiuutdsmpd,1,300,train
aiuvaldnqj,1,300,val
aiuydkbjok,1,300,train
aivhvskkgc,1,300,train
aivqjujqqd,1,300,train
aivslmwqcd,1,301,train
aivucpvfus,0,300,train
aivxgeymaa,1,300,train
aivycazeqs,1,269,train
aiwksstbri,0,300,val
aiwoabwgca,1,300,train
aiwvljvnzz,1,241,train
aixcbptqob,1,99,train
aixiawohqn,1,299,val
aixkdvqcem,1,241,train
aixowzqxlu,1,300,train
aiydnuoloc,1,301,train
aiyicetcoo,1,300,train
aiymomktet,1,300,val
aiyqaylifg,1,300,train
aiyvrupckg,0,300,train
aiyvsxcnlz,1,300,train
aiyxcubozy,1,300,train
aizcowqwmg,1,300,train
aizcvzaxcj,0,300,train
aizcylpyoq,1,300,train
aizdhhesnq,0,300,train
aizythrjcu,1,300,train
ajacacjktb,1,300,val
ajacmuqpht,1,300,train
ajafdvgcyj,1,241,train
ajajvcjnlm,1,300,train
ajalgtjhgp,1,300,train
ajazlwhecq,1,300,train
ajazyuaoef,1,300,val
ajazzycoqz,1,300,val
ajbfgffvfe,1,300,train
ajbfsfwphp,1,300,train
ajblihrqat,1,301,val
ajbmmkwnzf,0,300,val
ajbqnhtzhp,1,300,train
ajbtpylnqr,1,300,train
ajbxbxcrdo,0,300,train
ajcgqfzbef,1,300,val
ajcihkwhrv,1,241,train
ajconjiwey,0,300,train
ajcxyezjol,1,300,train
ajdegythla,1,301,val
ajdfnozbhq,1,300,val
ajdtonmypr,1,300,train
ajecqizcgt,1,300,train
ajeegjgyzk,1,300,test
ajeeslbztj,1,300,train
ajegzusfqo,1,300,train
ajehhdwutm,0,300,val
ajflstmejh,1,300,train
ajfsxtjyfw,1,300,train
ajftljwgif,1,300,train
ajfvjdkxlc,1,298,train
ajgilbyczx,1,302,val
ajgmeutnsx,1,300,train
ajgqualrbi,1,299,train
ajgukoojpg,1,300,train
ajgyzbzctg,1,298,train
ajhezglysr,1,300,train
ajhffyqnfd,1,300,train
ajhijalfco,1,300,train
ajhirhemzi,1,301,train
ajhmvnssbb,0,300,train
ajhwgcegtm,1,300,train
ajiaxscidx,1,300,train
ajicammobe,1,300,train
ajicrhwzdw,1,300,train
ajigkzdkjk,1,298,val
ajijqswcwv,1,301,val
ajiljtvzao,0,300,train
ajintjubct,1,300,train
ajitbbkjao,1,300,val
ajiwnpctlh,1,300,train
ajiyjjalau,1,300,train
ajiyrjfyzp,0,300,test
ajizwftxwx,0,300,val
ajjhhfkoks,1,300,train
ajjkcbrith,1,300,train
ajjnueuzlr,1,300,train
ajkdcjnonp,0,300,train
ajkfvjrqkh,1,300,train
ajkomyegdp,1,300,train
ajkrquvpzn,1,300,val
ajkrtxwaxf,0,300,train
ajliunxmwr,1,300,train
ajljaaphzr,0,300,train
ajlmtakpmt,1,300,train
ajlwskvcvo,1,300,val
ajmeruuzzc,1,300,train
ajmmfbufil,1,300,train
ajmqaudgnl,1,300,train
ajmrksuirh,1,300,val
ajmtlbipdg,1,300,val
ajmuljcfkb,1,299,test
ajmvszeaho,1,300,train
ajmzpbtjqg,1,300,val
ajnaarnfdw,1,300,train
ajnbiohajd,1,300,train
ajnchhutru,1,300,train
ajnjrhcgff,0,300,train
ajnqudtjxe,1,300,train
ajnsgdlbjk,1,300,train
ajnysrreuv,1,300,train
ajnzuiktuo,1,300,val
ajoogzihog,1,300,train
ajoqxfuxhi,1,300,train
ajovkrmjye,1,300,test
ajowqizwjl,1,299,train
ajozokmfyd,1,300,train
ajpasdpkqz,1,302,train
ajpdmrbnyu,1,300,train
ajpexmkxej,1,300,val
ajplbzrmld,0,300,train
ajpleysqnb,1,300,train
ajpozojbso,1,300,val
ajpwtcvoqm,1,300,train
ajpzditips,1,300,train
ajqiospyrh,1,300,train
ajqmtwoocc,1,300,test
ajqmwoxmjj,1,300,train
ajqmzuokjb,1,301,train
ajqqjqkpsr,1,300,val
ajqslcypsw,0,300,train
ajqtcvxfad,1,300,train
ajquhoecmv,1,300,train
ajqwsgiisn,1,300,train
ajqykbxhji,1,300,train
ajrhthktnq,1,300,train
ajrixmamla,1,300,train
ajrsotccej,1,298,train
ajrtkchido,1,299,val
ajrznbbamg,1,300,train
ajsijmviwk,1,300,val
ajsqdnclya,1,300,train
ajsxndifnu,1,300,train
ajtbogddxv,1,300,val
ajtdopmorw,1,300,train
ajtgkeqmiz,1,300,train
ajtmgsaocm,1,300,train
ajtuiopeww,1,300,train
ajtygxrewl,1,300,val
ajtziexlkt,1,300,val
ajuczobjuj,1,300,val
ajueabvifh,1,300,val
ajufzvuybv,1,298,val
ajuqldphwa,0,300,train
ajusgabgcr,0,300,train
ajvkjkmhlw,1,299,val
ajvsdinxzu,1,300,val
ajvtuefnpi,0,300,train
ajwajjzhvk,1,300,train
ajwbewcmwi,0,300,train
ajwcjycvgr,1,300,val
ajwegyagtv,1,300,train
ajwegzsjwr,1,300,train
ajwfztlkxy,1,300,train
ajwiijfltt,1,300,train
ajwpjhrbcv,1,300,train
ajwqejboet,1,300,train
ajwwrwdadl,1,300,train
ajwydwvzvb,1,300,train
ajxcpxpmof,1,300,val
ajxcsiiqzw,1,300,val
ajxfwvzifj,1,239,train
ajxivketbf,1,300,val
ajxkpwjgsy,1,300,train
ajxkvlpgov,1,300,train
ajxlbvrsni,1,300,train
ajxmlhcsqa,1,300,train
ajxmoyqvmj,1,300,train
ajxpaiqcee,1,300,test
ajxqmncunn,1,300,train
ajxuotftix,1,302,val
ajxzupgmgo,1,300,train
ajybacpqmc,1,300,train
ajyexgaimz,1,300,train
ajygfujjfi,1,300,train
ajykfwtjeo,1,300,train
ajyuvxspvx,1,300,train
ajywrgjetn,1,300,val
ajywwurjut,1,300,train
ajyxoxplth,1,300,train
ajzgxtpvyt,1,300,train
ajzpdgtigi,1,300,train
ajzpuemmbg,0,300,train
ajzretbhgz,1,300,val
ajzzikvfrj,1,300,train
akaaoybeeq,1,300,train
akadwmzzrf,1,300,train
akalyasdmg,1,300,train
akaqyxcfep,1,300,val
akatfxowma,1,298,train
akaxdmtnod,1,300,train
akbezffrjx,1,300,train
akbfafjjyu,1,300,train
akbkrvrvbs,1,300,train
akblhteskx,1,300,train
akbqkjuopj,0,300,train
akbrklrvhi,1,300,val
akbwmwqalx,1,300,train
akbydmnnzd,1,300,train
akbyzqlris,0,300,train
akcebajhgd,1,167,train
akcgfndbvj,1,292,train
akcijmdkaq,0,241,train
akcjgnmrfr,1,300,val
akcmmulzka,1,298,train
akcnfhxoqh,1,300,train
akcnpwdjjk,1,300,train
akcogqlmdd,1,300,train
akcouuuvpk,0,300,train
akcwqsnjln,1,240,train
akcxufnmsr,0,300,train
akczfbzxye,1,300,train
akdaowzvvw,0,300,train
akddowubef,0,300,train
akdmaezgts,1,300,train
akdqrdkelr,1,301,train
akdvkdoyoh,0,300,train
akefewcntz,1,301,train
akehbkfpqj,1,297,train
akeiilpxlx,1,301,train
akeixdinzr,1,298,train
akeuqfkrka,1,299,train
akfjqoantp,1,299,test
akfostnsgl,1,300,val
akfoywoqmc,1,300,train
akfrnoqubc,1,300,val
akfzfrevcc,1,300,train
akgiqpwmsv,1,300,train
akgjhfddug,1,300,train
akgueokfzl,1,300,train
akgyesyqkt,1,300,train
akgyyniqoz,1,300,train
akhbnmzfce,1,300,train
akhernogch,1,300,train
akhfhjgnnv,0,300,train
akhpyauffl,1,300,train
akhtxuzreh,1,300,val
akhuxyqwmb,1,300,train
akhzndtglc,1,300,train
akhzyysbyu,1,300,val
akibmagvog,0,300,val
akibrounof,1,300,train
akidxubbcs,1,300,train
akifdlpibt,1,300,train
akihstbduv,1,300,train
akijggepdx,1,300,train
akitvhevpq,1,300,val
akjahgkjds,1,300,val
akjimeoiox,1,300,train
akjkqsvfzl,1,241,train
akjmozwnne,1,297,train
akjumsnpsh,1,300,train
akjvglpobj,1,300,test
akkewboafl,1,300,val
akknskjakh,1,300,train
akktehfoui,0,301,train
aklaysonru,1,300,train
aklmjbjdfq,1,300,train
akloiiogtc,1,300,train
aklqzsddfl,1,300,train
akluvruemz,1,300,train
aklyvmtbnz,1,300,test
akmcyevhhf,1,300,train
akmjvyaxsq,1,300,train
akmkangqbj,0,300,val
akmkcxguii,0,300,train
akmletxfbg,1,300,train
akmmrizujh,1,300,val
akmomqwdkg,1,300,train
akmteetttx,1,300,train
akmvjzulkz,1,300,train
akmwivcaly,1,301,train
aknbdpmgua,1,300,train
aknblktwhg,1,300,train
akndeedthv,1,300,val
akndzxxbai,1,300,train
aknfvmmkud,1,300,val
aknlecnjwg,1,300,val
aknmpoonls,1,300,train
aknnjyuypy,1,300,train
aknpmbdksv,1,300,val
aknrpivxgd,1,300,train
aknxxagvws,1,300,val
aknynjmtzb,1,300,train
akobwqjdqj,1,300,train
akobxwitbe,0,300,val
akomkhnosr,1,300,train
akopuxryho,1,300,train
akorjvmomz,1,298,train
akotrfasyc,1,300,train
akpbyalynb,1,300,train
akpfvadijp,1,299,val
akphckavlg,1,300,train
akpuczgfpk,1,300,test
akqeamjweg,1,300,train
akqfgtkqjg,1,300,train
akqfwqfyck,0,300,train
akqjhilhtc,1,300,train
akqtiabugz,1,301,train
akqynhsfkg,1,300,train
akrabxcbds,1,300,train
akrebrefnz,1,300,val
akrnfldhwy,1,299,val
akrubjfzzc,0,300,train
akrwodsyak,1,300,train
akrwxwwfxw,1,300,train
akrxrxzvxj,1,300,train
aksavcfrlk,1,300,train
aksbjqjcix,1,300,train
aksipjcmaq,1,300,val
akskvkssnn,1,300,train
aksopgeldv,1,301,train
akstjxliak,1,300,train
aktagpgviq,1,300,train
aktakhpugu,1,300,train
aktdcwdclx,0,300,train
aktgcyeqeo,0,300,train
aktiyxayvr,1,300,train
aktnlyqpah,1,300,test
aktpkfrkkg,0,300,train
aktskznnbx,1,300,train
aktsnujuse,1,300,train
aktxqigpwt,1,300,val
akulaikjcg,1,300,train
akulddirwt,1,300,val
akupygwxyv,1,300,val
akvcrttvvo,0,300,train
akvcvafqwk,1,300,train
akverwmrdo,1,300,train
akvifawmqe,1,300,train
akviyudhhp,1,300,train
akvmwkdyuv,1,300,train
akvmwrdseh,1,300,train
akvpkmrzio,1,300,val
akvsnzgqrx,1,300,val
akvvjehikt,1,301,train
akvvvtlenq,1,300,train
akvzwvjgxq,1,301,train
